gz_id;categoria;label;nombre;nombrehoy;santo;variantes;partido_generico;provincia_generica;region;fuente;id_largo
1001362;Pueblo;Churubusco;San Mateo Churubusco;;San Mateo;;Mexicaltzingo;Mexico;NES;tanck;Churubusco_Mexicaltzingo_NES_Pueblo
1001363;Pueblo;Culhuacan;San Juan Evangelista Culhuacan;;San Juan Evangelista;;Mexicaltzingo;Mexico;NES;tanck;Culhuacan_Mexicaltzingo_NES_Pueblo
1001364;Pueblo;Iztacalco;San Matias Iztacalco;;San Matias;;Mexicaltzingo;Mexico;NES;tanck;Iztacalco_Mexicaltzingo_NES_Pueblo
1001365;Pueblo;Iztapalapa;San Lucas Iztapalapa;;San Lucas;;Mexicaltzingo;Mexico;NES;tanck;Iztapalapa_Mexicaltzingo_NES_Pueblo
1001366;Pueblo;Magdalena de las Salinas;Magdalena de las Salinas;;;;Mexicaltzingo;Mexico;NES;tanck;Magdalena de las Salinas_Mexicaltzingo_NES_Pueblo
1001367;Pueblo;Mixhuca;Magdalena Mixhuca;;Magdalena;;Mexicaltzingo;Mexico;NES;tanck;Mixhuca_Mexicaltzingo_NES_Pueblo
1001368;Pueblo;Nativitas;Nativitas;;;;Mexicaltzingo;Mexico;NES;tanck;Nativitas_Mexicaltzingo_NES_Pueblo
1001369;Pueblo;Nextipac;San Juanico Nextipac;;San Juanico;;Mexicaltzingo;Mexico;NES;tanck;Nextipac_Mexicaltzingo_NES_Pueblo
1001370;Pueblo;Tenochtitlan;San Juan Tenochtitlan;;San Juan;;Mexicaltzingo;Mexico;NES;tanck;Tenochtitlan_Mexicaltzingo_NES_Pueblo
1001371;Pueblo;Tlatelolco;Santiago Tlatelolco;;Santiago;;Mexicaltzingo;Mexico;NES;tanck;Tlatelolco_Mexicaltzingo_NES_Pueblo
1001372;Pueblo;Xocotitla;San Francisco Xocotitla;;San Francisco;;Mexicaltzingo;Mexico;NES;tanck;Xocotitla_Mexicaltzingo_NES_Pueblo
1001373;Pueblo;Yauticla;San Esteban Yauticla;;San Esteban;;Mexicaltzingo;Mexico;NES;tanck;Yauticla_Mexicaltzingo_NES_Pueblo
1001374;Pueblo;Zacatlamanco;Santa Ana Zacatlamanco;;Santa Ana;;Mexicaltzingo;Mexico;NES;tanck;Zacatlamanco_Mexicaltzingo_NES_Pueblo
1001375;Pueblo;Axapusco;San Esteban Axapusco;;San Esteban;;Otumba;Mexico;NES;tanck;Axapusco_Otumba_NES_Pueblo
1001376;Pueblo;Aztacameca;Santo Domingo Aztacameca;;Santo Domingo;;Otumba;Mexico;NES;tanck;Aztacameca_Otumba_NES_Pueblo
1001377;Pueblo;Cuautlacingo;San Salvador Cuautlacingo;;San Salvador;;Otumba;Mexico;NES;tanck;Cuautlacingo_Otumba_NES_Pueblo
1001378;Pueblo;Jaltepec;San Miguel Jaltepec;;San Miguel;;Otumba;Mexico;NES;tanck;Jaltepec_Otumba_NES_Pueblo
1001379;Pueblo;Oxtotipac;San Nicolas Oxtotipac;;San Nicolas;;Otumba;Mexico;NES;tanck;Oxtotipac_Otumba_NES_Pueblo
1001380;Poblacion;Real del Chico;Real del Chico;;;"Atotonilco chico;";Pachuca;Mexico;NES;gerhardNE;Real del Chico_Pachuca_NES_Poblacion
1001381;Poblacion;Real del Monte;Real del Monte;;;"Real del Monte;";Pachuca;Mexico;NES;gerhardNE;Real del Monte_Pachuca_NES_Poblacion
1001382;Pueblo;Acayuca;San Francisco Acayuca;;San Francisco;;Pachuca;Mexico;NES;tanck;Acayuca_Pachuca_NES_Pueblo
1001383;Pueblo;Cerezo;San Miguel Cerezo;;San Miguel;;Pachuca;Mexico;NES;tanck;Cerezo_Pachuca_NES_Pueblo
1001384;Pueblo;Estanzuela;Estanzuela;;;;Pachuca;Mexico;NES;tanck;Estanzuela_Pachuca_NES_Pueblo
1001385;Pueblo;Huaquilpa;San Pedro Huaquilpa;;San Pedro;;Pachuca;Mexico;NES;tanck;Huaquilpa_Pachuca_NES_Pueblo
1001386;Pueblo;Pachuquilla;Magdalena Pachuquilla;;Magdalena;;Pachuca;Mexico;NES;tanck;Pachuquilla_Pachuca_NES_Pueblo
1001387;Pueblo;Sacamalpa;Santiago Sacamalpa (Azoyatla);;Santiago;Azoyatla;Pachuca;Mexico;NES;tanck;Sacamalpa_Pachuca_NES_Pueblo
1001388;Pueblo;San Bartolome;San Bartolome;;;;Pachuca;Mexico;NES;tanck;San Bartolome_Pachuca_NES_Pueblo
1001389;Pueblo;Tezontepec;San Pedro Tezontepec;;San Pedro;;Pachuca;Mexico;NES;tanck;Tezontepec_Pachuca_NES_Pueblo
1001390;Pueblo;Tizayuca;Transfiguracion Tizayuca;;Transfiguracion;;Pachuca;Mexico;NES;tanck;Tizayuca_Pachuca_NES_Pueblo
1001391;Pueblo;Tolcayuca;San Juan Bautista Tolcayuca;;San Juan Bautista;;Pachuca;Mexico;NES;tanck;Tolcayuca_Pachuca_NES_Pueblo
1001392;Pueblo;Ahuacatlan;San Pedro Ahuacatlan;;San Pedro;;Queretaro;Mexico;NES;tanck;Ahuacatlan_Queretaro_NES_Pueblo
1001393;Pueblo;Amealco;Concepcion Amealco;;Concepcion;;Queretaro;Mexico;NES;tanck;Amealco_Queretaro_NES_Pueblo
1001394;Pueblo;Bernal;San Antonio Bernal;;San Antonio;;Queretaro;Mexico;NES;tanck;Bernal_Queretaro_NES_Pueblo
1001395;Pueblo;Cañada;San Pedro Cañada;;San Pedro;;Queretaro;Mexico;NES;tanck;Cañada_Queretaro_NES_Pueblo
1001396;Pueblo;Dehedo;San Juan Dehedo;;San Juan;;Queretaro;Mexico;NES;tanck;Dehedo_Queretaro_NES_Pueblo
1001397;Pueblo;Deheti;San Miguel Deheti;;San Miguel;;Queretaro;Mexico;NES;tanck;Deheti_Queretaro_NES_Pueblo
1001398;Pueblo;Pueblito;San Francisco Galileo;;San Francisco;"Galileo;";Queretaro;Mexico;NES;tanck;Pueblito_Queretaro_NES_Pueblo
1001399;Pueblo;Huimilpan;San Miguel Huimilpan;;San Miguel;;Queretaro;Mexico;NES;tanck;Huimilpan_Queretaro_NES_Pueblo
1001400;Pueblo;San Bartolome del Pino;San Bartolome del Pino;;;;Queretaro;Mexico;NES;tanck;San Bartolome del Pino_Queretaro_NES_Pueblo
1001401;Pueblo;San Juan del Rio;San Juan del Rio;;;;Queretaro;Mexico;NES;tanck;San Juan del Rio_Queretaro_NES_Pueblo
1001402;Pueblo;San Pablo;San Pablo;;;;Queretaro;Mexico;NES;tanck;San Pablo_Queretaro_NES_Pueblo
1001403;Pueblo;San Sebastian;San Sebastian;;;;Queretaro;Mexico;NES;tanck;San Sebastian_Queretaro_NES_Pueblo
1001404;Pueblo;San Sebastian y Su Auxiliar Santa Rosa;San Sebastian y Su Auxiliar Santa Rosa;;;;Queretaro;Mexico;NES;tanck;San Sebastian y Su Auxiliar Santa Rosa_Queretaro_NES_Pueblo
1001405;Pueblo;Soriano;Santo Domingo Soriano (Colon);Colon;Santo Domingo;;Queretaro;Mexico;NES;tanck;Soriano_Queretaro_NES_Pueblo
1001406;Pueblo;Tequisquiapan;Asuncion Tequisquiapan Tequisquiapan;;Asuncion Tequisquiapan;;Queretaro;Mexico;NES;tanck;Tequisquiapan_Queretaro_NES_Pueblo
1001407;Pueblo;San Pablo Toliman;San Pablo Toliman;;San Pablo Toliman;;Queretaro;Mexico;NES;tanck;San Pablo Toliman_Queretaro_NES_Pueblo
1001408;Pueblo;San Miguel Toliman;San Miguel Toliman;;San Miguel Toliman;;Queretaro;Mexico;NES;tanck;San Miguel Toliman_Queretaro_NES_Pueblo
1001409;Pueblo;San Pedro Toliman;San Pedro Toliman;;San Pedro Toliman;;Queretaro;Mexico;NES;tanck;San Pedro Toliman_Queretaro_NES_Pueblo
1001410;Pueblo;Tolimanejo;San Francisco Tolimanejo;;San Francisco;;Queretaro;Mexico;NES;tanck;Tolimanejo_Queretaro_NES_Pueblo
1001412;Pueblo;Acahuacatongo;San Andres Acahuacatongo;;San Andres;;Tacuba;Mexico;NES;tanck;Acahuacatongo_Tacuba_NES_Pueblo
1001413;Pueblo;Atepehuacan;San Bartolome Atepehuacan;;San Bartolome;;Tacuba;Mexico;NES;tanck;Atepehuacan_Tacuba_NES_Pueblo
1001414;Pueblo;Atizapan;San Francisco Atizapan;;San Francisco;;Tacuba;Mexico;NES;tanck;Atizapan_Tacuba_NES_Pueblo
1001415;Pueblo;Atzcaputzaltongo;San Pedro Atzcaputzaltongo (Nicolas Romero);Nicolas Romero;San Pedro;;Tacuba;Mexico;NES;tanck;Atzcaputzaltongo_Tacuba_NES_Pueblo
1001416;Pueblo;Ayotuzco;San Francisco Ayotuzco;;San Francisco;;Tacuba;Mexico;NES;tanck;Ayotuzco_Tacuba_NES_Pueblo
1001417;Pueblo;Ayucan;San Luis Ayucan;;San Luis;;Tacuba;Mexico;NES;tanck;Ayucan_Tacuba_NES_Pueblo
1001418;Pueblo;Azcapotzalco;Santiago y San Felipe Azcapotzalco;;Santiago y San Felipe;"Escapusalco;";Tacuba;Mexico;NES;tanck;Azcapotzalco_Tacuba_NES_Pueblo
1001419;Pueblo;Cahuacan;Magdalena Cahuacan;;Magdalena;;Tacuba;Mexico;NES;tanck;Cahuacan_Tacuba_NES_Pueblo
1001420;Pueblo;Chapultepec;Chapultepec;;;;Tacuba;Mexico;NES;tanck;Chapultepec_Tacuba_NES_Pueblo
1001421;Pueblo;Chilpan;San Francisco Chilpan;;San Francisco;;Tacuba;Mexico;NES;tanck;Chilpan_Tacuba_NES_Pueblo
1001422;Pueblo;Chimalpa;San Francisco Chimalpa;;San Francisco;;Tacuba;Mexico;NES;tanck;Chimalpa_Tacuba_NES_Pueblo
1001423;Pueblo;Coalacoaya;Santa Maria Coalacoaya;;Santa Maria;;Tacuba;Mexico;NES;tanck;Coalacoaya_Tacuba_NES_Pueblo
1001424;Pueblo;San Bartolome Coatepec;San Bartolome Coatepec;;San Bartolome;;Tacuba;Mexico;NES;tanck;San Bartolome Coatepec_Tacuba_NES_Pueblo
1001425;Pueblo;Santa Maria Coatepec;Santa Maria Coatepec;;Santa Maria;;Tacuba;Mexico;NES;tanck;Santa Maria Coatepec_Tacuba_NES_Pueblo
1001426;Pueblo;San Mateo Cuautepec;San Mateo Cuautepec;;San Mateo;San Mateo Coatepec;Tacuba;Mexico;NES;tanck;San Mateo Cuautepec_Tacuba_NES_Pueblo
1001427;Pueblo;Santa Maria Cuautepec;Santa Maria Cuautepec;;Santa Maria;Santa Maria Coatepec;Tacuba;Mexico;NES;tanck;Santa Maria Cuautepec_Tacuba_NES_Pueblo
1001428;Pueblo;Hila;San Miguel Hila;;San Miguel;;Tacuba;Mexico;NES;tanck;Hila_Tacuba_NES_Pueblo
1001429;Pueblo;Huixquilucan;San Antonio Huixquilucan;;San Antonio;;Tacuba;Mexico;NES;tanck;Huixquilucan_Tacuba_NES_Pueblo
1001430;Pueblo;Jilotzingo;Santa Ana Jilotzingo;;Santa Ana;;Tacuba;Mexico;NES;tanck;Jilotzingo_Tacuba_NES_Pueblo
1001431;Pueblo;Magu;San Francisco Magu;;San Francisco;;Tacuba;Mexico;NES;tanck;Magu_Tacuba_NES_Pueblo
1001432;Pueblo;Mazatla;Santa Maria Mazatla;;Santa Maria;;Tacuba;Mexico;NES;tanck;Mazatla_Tacuba_NES_Pueblo
1001433;Pueblo;Naucalpan;San Bartolome Naucalpan;;San Bartolome;;Tacuba;Mexico;NES;tanck;Naucalpan_Tacuba_NES_Pueblo
1001434;Pueblo;San Andres;San Andres (Atenco);;;Atenco;Tacuba;Mexico;NES;tanck;San Andres_Tacuba_NES_Pueblo
1001435;Pueblo;San Pablo de las Salinas;San Pablo de las Salinas;;;;Tacuba;Mexico;NES;tanck;San Pablo de las Salinas_Tacuba_NES_Pueblo
1001436;Pueblo;Sanctorum;San Joaquin Sanctorum;;San Joaquin;;Tacuba;Mexico;NES;tanck;Sanctorum_Tacuba_NES_Pueblo
1001437;Pueblo;Santa Cecilia;Santa Cecilia;;;;Tacuba;Mexico;NES;tanck;Santa Cecilia_Tacuba_NES_Pueblo
1001438;Pueblo;Santa Cruz del Monte;Santa Cruz del Monte;;;;Tacuba;Mexico;NES;tanck;Santa Cruz del Monte_Tacuba_NES_Pueblo
1001439;Pueblo;Tecamachalco;San Miguel Tecamachalco;;San Miguel;;Tacuba;Mexico;NES;tanck;Tecamachalco_Tacuba_NES_Pueblo
1001440;Pueblo;Tecoloapan;San Mateo Tecoloapan;;San Mateo;;Tacuba;Mexico;NES;tanck;Tecoloapan_Tacuba_NES_Pueblo
1001441;Pueblo;Tecpan;San Miguel Tecpan;;San Miguel;;Tacuba;Mexico;NES;tanck;Tecpan_Tacuba_NES_Pueblo
1001442;Pueblo;Tepalcapa;Santiago Tepalcapa;;Santiago;;Tacuba;Mexico;NES;tanck;Tepalcapa_Tacuba_NES_Pueblo
1001443;Pueblo;Tepatlaxco;Santiago Tepatlaxco;;Santiago;;Tacuba;Mexico;NES;tanck;Tepatlaxco_Tacuba_NES_Pueblo
1001444;Pueblo;Tepetlacalco;San Jeronimo Tepetlacalco;;San Jeronimo;;Tacuba;Mexico;NES;tanck;Tepetlacalco_Tacuba_NES_Pueblo
1001445;Pueblo;Texcalucan;San Cristobal Texcalucan;;San Cristobal;;Tacuba;Mexico;NES;tanck;Texcalucan_Tacuba_NES_Pueblo
1001446;Pueblo;Ticoman;Santa Maria Ticoman;;Santa Maria;;Tacuba;Mexico;NES;tanck;Ticoman_Tacuba_NES_Pueblo
1001447;Pueblo;Tilcacan;San Juan Tilcacan (Tlihuaca);;San Juan;Tlihuaca;Tacuba;Mexico;NES;tanck;Tilcacan_Tacuba_NES_Pueblo
1001448;Pueblo;Tlalnepantla;Corpus Christi Tlalnepantla De Mexicanos;;Corpus Christi;Tlalnepantla De Mexicanos;Tacuba;Mexico;NES;tanck;Tlalnepantla_Tacuba_NES_Pueblo
1001449;Pueblo;Tlalnepantla De Otomies;Corpus Christi Tlalnepantla De Otomies;;Corpus Christi;;Tacuba;Mexico;NES;tanck;Tlalnepantla De Otomies_Tacuba_NES_Pueblo
1001450;Pueblo;Tlazala;Santiago Tlazala;;Santiago;;Tacuba;Mexico;NES;tanck;Tlazala_Tacuba_NES_Pueblo
1001451;Pueblo;Transfiguracion;Transfiguracion;;;;Tacuba;Mexico;NES;tanck;Transfiguracion_Tacuba_NES_Pueblo
1001452;Pueblo;Tultitlan;San Lorenzo Tultitlan;;San Lorenzo;;Tacuba;Mexico;NES;tanck;Tultitlan_Tacuba_NES_Pueblo
1001453;Pueblo;Xocoyahualco;Xocoyahualco;;;;Tacuba;Mexico;NES;tanck;Xocoyahualco_Tacuba_NES_Pueblo
1001454;Pueblo;Yancuitlalpan;Santiago Yancuitlalpan;;Santiago;;Tacuba;Mexico;NES;tanck;Yancuitlalpan_Tacuba_NES_Pueblo
1001455;Pueblo;Acamixtla;San Martin Acamixtla;;San Martin;;Taxco;Mexico;NES;tanck;Acamixtla_Taxco_NES_Pueblo
1001456;Pueblo;Acuitlapan;San Francisco Acuitlapan;;San Francisco;;Taxco;Mexico;NES;tanck;Acuitlapan_Taxco_NES_Pueblo
1001457;Pueblo;Atzala;Asuncion Atzala;;Asuncion;;Taxco;Mexico;NES;tanck;Atzala_Taxco_NES_Pueblo
1001458;Pueblo;Cacahuamilpa;San Gaspar Cacahuamilpa;;San Gaspar;;Taxco;Mexico;NES;tanck;Cacahuamilpa_Taxco_NES_Pueblo
1001459;Pueblo;Cacalotenango;Asuncion Cacalotenango;;Asuncion;;Taxco;Mexico;NES;tanck;Cacalotenango_Taxco_NES_Pueblo
1001460;Pueblo;Chontalcoatlan;San Juan Bautista Chontalcoatlan;;San Juan Bautista;;Taxco;Mexico;NES;tanck;Chontalcoatlan_Taxco_NES_Pueblo
1001461;Pueblo;Cocula;Concepcion Cocula;;Concepcion;;Iguala;Mexico;NES;tanck;Cocula_Iguala_NES_Pueblo
1001462;Pueblo;Coxcatlan;San Juan Bautista Coxcatlan;;San Juan Bautista;;Taxco;Mexico;NES;tanck;Coxcatlan_Taxco_NES_Pueblo
1001463;Pueblo;Huitzuco;Santiago Huitzuco;;Santiago;;Iguala;Mexico;NES;tanck;Huitzuco_Iguala_NES_Pueblo
1001464;Pueblo;Huixtac;San Andres Huixtac;;San Andres;;Taxco;Mexico;NES;tanck;Huixtac_Taxco_NES_Pueblo
1001465;Pueblo;Iguala;San Francisco Iguala;;San Francisco;;Iguala;Mexico;NES;tanck;Iguala_Iguala_NES_Pueblo
1001466;Pueblo;Jocotitlan;Jocotitlan;;;;Taxco;Mexico;NES;tanck;Jocotitlan_Taxco_NES_Pueblo
1001467;Pueblo;Mayanalan;Mayanalan;;;;Iguala;Mexico;NES;tanck;Mayanalan_Iguala_NES_Pueblo
1001468;Pueblo;Mezcala;Santa Ana Mezcala;;Santa Ana;;Iguala;Mexico;NES;tanck;Mezcala_Iguala_NES_Pueblo
1001469;Pueblo;Noxtepec;Santiago Noxtepec;;Santiago;;Taxco;Mexico;NES;tanck;Noxtepec_Taxco_NES_Pueblo
1001470;Pueblo;Pilcaya;Asuncion Pilcaya;;Asuncion;"Pilcayan; Pilcayam;";Taxco;Mexico;NES;tanck;Pilcaya_Taxco_NES_Pueblo
1001471;Pueblo;Taxco El Viejo;San Francisco Taxco El Viejo;;San Francisco;;Taxco;Mexico;NES;tanck;Taxco El Viejo_Taxco_NES_Pueblo
1001472;Pueblo;Tecalpulco;Santos Reyes Tecalpulco;;Santos Reyes;;Taxco;Mexico;NES;tanck;Tecalpulco_Taxco_NES_Pueblo
1001473;Pueblo;Tepecoacuilco;Concepcion Tepecoacuilco;;Concepcion;;Iguala;Mexico;NES;tanck;Tepecoacuilco_Iguala_NES_Pueblo
1001474;Pueblo;Tetipac;Santa Cruz Tetipac;;Santa Cruz;;Taxco;Mexico;NES;tanck;Tetipac_Taxco_NES_Pueblo
1001475;Pueblo;Tlamacazapa;Asuncion Tlamacazapa;;Asuncion;;Taxco;Mexico;NES;tanck;Tlamacazapa_Taxco_NES_Pueblo
1001476;Pueblo;Tlamaluca;Santa Ana Tlamaluca (Tlaxmalac);;Santa Ana;Tlaxmalac;Iguala;Mexico;NES;tanck;Tlamaluca_Iguala_NES_Pueblo
1001477;Pueblo;Tuxpan;San Andres Tuxpan;;San Andres;;Iguala;Mexico;NES;tanck;Tuxpan_Iguala_NES_Pueblo
1001478;Pueblo;Xochipala;San Francisco Xochipala;;San Francisco;;Iguala;Mexico;NES;tanck;Xochipala_Iguala_NES_Pueblo
1001480;Poblacion;Sultepec;Sultepec;;;;Sultepec;Mexico;NES;gerhardNE;Sultepec_Sultepec_NES_Poblacion
1001481;Pueblo;Acamuchitlan;San Juan Acamuchitlan;;San Juan;;Temascaltepec;Mexico;NES;tanck;Acamuchitlan_Temascaltepec_NES_Pueblo
1001482;Pueblo;San Juan Acatitlan;San Juan Acatitlan;;San Juan;;Temascaltepec;Mexico;NES;tanck;San Juan Acatitlan_Temascaltepec_NES_Pueblo
1001483;Pueblo;San Mateo Acatitlan;San Mateo Acatitlan;;San Mateo;;Temascaltepec;Mexico;NES;tanck;San Mateo Acatitlan_Temascaltepec_NES_Pueblo
1001484;Pueblo;Ahuacatitlan;Santiago Ahuacatitlan;;Santiago;;Sultepec;Mexico;NES;tanck;Ahuacatitlan_Sultepec_NES_Pueblo
1001485;Pueblo;Ahuacatlan;Santa Maria Ahuacatlan;;Santa Maria;;Temascaltepec;Mexico;NES;tanck;Ahuacatlan_Temascaltepec_NES_Pueblo
1001486;Pueblo;Almoloya;San Pedro Almoloya;;San Pedro;;Sultepec;Mexico;NES;tanck;Almoloya_Sultepec_NES_Pueblo
1001487;Pueblo;Amatepec;San Gaspar Amatepec;;San Gaspar;"Tlatlaya;";Sultepec;Mexico;NES;tanck;Amatepec_Sultepec_NES_Pueblo
1001488;Pueblo;Aquiapan;Natividad Aquiapan;;Natividad;;Sultepec;Mexico;NES;tanck;Aquiapan_Sultepec_NES_Pueblo
1001489;Pueblo;Arizmendi;Santiago Arizmendi;;Santiago;;Temascaltepec;Mexico;NES;tanck;Arizmendi_Temascaltepec_NES_Pueblo
1001490;Pueblo;Atezcapan;San Juan Atezcapan;;San Juan;;Temascaltepec;Mexico;NES;tanck;Atezcapan_Temascaltepec_NES_Pueblo
1001491;Pueblo;Capula;Santa Cruz Capula;;Santa Cruz;;Sultepec;Mexico;NES;tanck;Capula_Sultepec_NES_Pueblo
1001492;Pueblo;Choatepec;San Simon Choatepec (Zozocoltepec);Zozoltepec;San Simon;Zozoltepec;Sultepec;Mexico;NES;tanck;Choatepec_Sultepec_NES_Pueblo
1001493;Pueblo;Coatepec;Santa Maria Coatepec;;Santa Maria;;Sultepec;Mexico;NES;tanck;Coatepec_Sultepec_NES_Pueblo
1001494;Pueblo;Cuausco;San Francisco Cuausco;;San Francisco;;Sultepec;Mexico;NES;tanck;Cuausco_Sultepec_NES_Pueblo
1001495;Pueblo;Cuentla;San Gabriel Cuentla;;San Gabriel;;Temascaltepec;Mexico;NES;tanck;Cuentla_Temascaltepec_NES_Pueblo
1001496;Pueblo;Goleta;Santa Maria Goleta;;Santa Maria;;Sultepec;Mexico;NES;tanck;Goleta_Sultepec_NES_Pueblo
1001497;Pueblo;Guayatenco;San Mateo Guayatenco;;San Mateo;;Sultepec;Mexico;NES;tanck;Guayatenco_Sultepec_NES_Pueblo
1001498;Pueblo;Hueyahualco;San Pedro Hueyahualco;;San Pedro;;Sultepec;Mexico;NES;tanck;Hueyahualco_Sultepec_NES_Pueblo
1001499;Pueblo;Ixtapa;San Miguel Ixtapa;;San Miguel;;Temascaltepec;Mexico;NES;tanck;Ixtapa_Temascaltepec_NES_Pueblo
1001500;Pueblo;San Miguel Ixtapan;San Miguel Ixtapan;;San Miguel;;Temascaltepec;Mexico;NES;tanck;San Miguel Ixtapan_Temascaltepec_NES_Pueblo
1001501;Pueblo;Santa Cruz Ixtapan (Del Oro);Santa Cruz Ixtapan (Del Oro);;Santa Cruz;Ixtapan del Oro;Temascaltepec;Mexico;NES;tanck;Santa Cruz Ixtapan (Del Oro)_Temascaltepec_NES_Pueblo
1001502;Pueblo;Metlaltepec;San Francisco Metlaltepec;;San Francisco;;Sultepec;Mexico;NES;tanck;Metlaltepec_Sultepec_NES_Pueblo
1001503;Pueblo;Ocotepec;San Andres Ocotepec;;San Andres;;Temascaltepec;Mexico;NES;tanck;Ocotepec_Temascaltepec_NES_Pueblo
1001504;Pueblo;Ocoxochitepec;San Martin Ocoxochitepec;;San Martin;;Temascaltepec;Mexico;NES;tanck;Ocoxochitepec_Temascaltepec_NES_Pueblo
1001505;Pueblo;Otzoloapan;San Martin Otzoloapan;;San Martin;"Ozoloapan;";Temascaltepec;Mexico;NES;tanck;Otzoloapan_Temascaltepec_NES_Pueblo
1001506;Pueblo;Pantoja;San Salvador Pantoja;;San Salvador;;Temascaltepec;Mexico;NES;tanck;Pantoja_Temascaltepec_NES_Pueblo
1001507;Pueblo;Pipioltepec;Santa Maria Pipioltepec;;Santa Maria;;Temascaltepec;Mexico;NES;tanck;Pipioltepec_Temascaltepec_NES_Pueblo
1001508;Pueblo;Potzontepec;Asuncion Potzontepec;;Asuncion;;Sultepec;Mexico;NES;tanck;Potzontepec_Sultepec_NES_Pueblo
1001509;Pueblo;San Andres de los Gama;San Andres de los Gama;;;;Temascaltepec;Mexico;NES;tanck;San Andres de los Gama_Temascaltepec_NES_Pueblo
1001510;Pueblo;San Antonio;San Antonio;;;;Sultepec;Mexico;NES;tanck;San Antonio_Sultepec_NES_Pueblo
1001511;Pueblo;San Francisco de los Ranchos;San Francisco de los Ranchos (Oxtotilpan);;;Oxtotilpan;Temascaltepec;Mexico;NES;tanck;San Francisco de los Ranchos_Temascaltepec_NES_Pueblo
1001512;Pueblo;Temascaltepec del Valle;San Francisco del Valle;Valle de Bravo;;;Temascaltepec;Mexico;NES;tanck;Temascaltepec del Valle_Temascaltepec_NES_Pueblo
1001513;Pueblo;San Jose de la Laguna;San Jose de la Laguna;;;;Temascaltepec;Mexico;NES;tanck;San Jose de la Laguna_Temascaltepec_NES_Pueblo
1001514;Pueblo;San Lucas del Valle;San Lucas del Valle;;;;Temascaltepec;Mexico;NES;tanck;San Lucas del Valle_Temascaltepec_NES_Pueblo
1001515;Pueblo;San Mateo de los Ranchos;San Mateo de los Ranchos (Almomoloa);;;Almomoloa;Temascaltepec;Mexico;NES;tanck;San Mateo de los Ranchos_Temascaltepec_NES_Pueblo
1001516;Pueblo;San Miguel de los Ranchos;San Miguel de los Ranchos (Oxtotilpan);;;Oxtotilpan;Temascaltepec;Mexico;NES;tanck;San Miguel de los Ranchos_Temascaltepec_NES_Pueblo
1001517;Pueblo;San Simon de los Herreros;San Simon de los Herreros (De Guerrero);San Simon de Guerrero;;;Temascaltepec;Mexico;NES;tanck;San Simon de los Herreros_Temascaltepec_NES_Pueblo
1001518;Pueblo;Santo Tomas;Santo Tomas;;;;Sultepec;Mexico;NES;tanck;Santo Tomas_Sultepec_NES_Pueblo
1001519;Pueblo;Santo Tomas de los Platanos;Santo Tomas de los Platanos (Pueblo Viejo);Pueblo Viejo;;Pueblo Viejo;Temascaltepec;Mexico;NES;tanck;Santo Tomas de los Platanos_Temascaltepec_NES_Pueblo
1001520;Pueblo;Sultepec;Concepcion Sultepec (Sultepequito);;Concepcion;Sultepequito;Sultepec;Mexico;NES;tanck;Sultepec_Sultepec_NES_Pueblo
1001521;Pueblo;San Pedro Tejupilco;San Pedro Tejupilco;;San Pedro;;Temascaltepec;Mexico;NES;tanck;San Pedro Tejupilco_Temascaltepec_NES_Pueblo
1001522;Pueblo;San Simon Tejupilco;San Simon Tejupilco;;San Simon;;Temascaltepec;Mexico;NES;tanck;San Simon Tejupilco_Temascaltepec_NES_Pueblo
1001523;Pueblo;San Lucas Tejupilco;San Lucas Tejupilco;;San Lucas;Tejupilco del Maiz;Temascaltepec;Mexico;NES;tanck;San Lucas Tejupilco_Temascaltepec_NES_Pueblo
1001524;Pueblo;Tepehuastitlan;San Felipe Tepehuastitlan;;San Felipe;;Sultepec;Mexico;NES;tanck;Tepehuastitlan_Sultepec_NES_Pueblo
1001525;Pueblo;Tepetitlan;San Andres Tepetitlan;;San Andres;;Sultepec;Mexico;NES;tanck;Tepetitlan_Sultepec_NES_Pueblo
1001526;Pueblo;Tequesquipan;San Martin Tequesquipan;;San Martin;;Temascaltepec;Mexico;NES;tanck;Tequesquipan_Temascaltepec_NES_Pueblo
1001527;Pueblo;Tetitlan;San Juan Tetitlan;;San Juan;;Sultepec;Mexico;NES;tanck;Tetitlan_Sultepec_NES_Pueblo
1001528;Pueblo;Texcalapa;Santa Cruz Texcalapa (Texcalba);;Santa Cruz;Texcalba;Sultepec;Mexico;NES;tanck;Texcalapa_Sultepec_NES_Pueblo
1001529;Pueblo;Texcaltitlan;Santiago Texcaltitlan;;Santiago;;Temascaltepec;Mexico;NES;tanck;Texcaltitlan_Temascaltepec_NES_Pueblo
1001530;Pueblo;Tlatlaya;Santiago Tlatlaya;;Santiago;;Sultepec;Mexico;NES;tanck;Tlatlaya_Sultepec_NES_Pueblo
1001531;Pueblo;Totolmaloya;San Miguel Totolmaloya;;San Miguel;;Sultepec;Mexico;NES;tanck;Totolmaloya_Sultepec_NES_Pueblo
1001532;Pueblo;Zacazonapan;San Juan Zacazonapan;;San Juan;;Temascaltepec;Mexico;NES;tanck;Zacazonapan_Temascaltepec_NES_Pueblo
1001533;Pueblo;Zicatecoyan;Santa Ana Zicatecoyan;;Santa Ana;;Sultepec;Mexico;NES;tanck;Zicatecoyan_Sultepec_NES_Pueblo
